epoch,train_loss,valid_loss,accuracy,dice_multi,jaccard_coeff_multi,time
47,0.6820065975189209,0.5305346846580505,0.7886039018630981,0.7331084011898076,0.602860131916119,11:40
48,0.6650217771530151,0.5246126055717468,0.7859716415405273,0.7362090112168443,0.6037900536884747,11:41
49,0.6768032312393188,0.524568498134613,0.7725166082382202,0.7238573204263341,0.5900754258221671,11:41
50,0.6571255326271057,0.5515737533569336,0.7647647261619568,0.7218335943245792,0.5845256067971122,11:41
51,0.6745955944061279,0.5204049944877625,0.8025325536727905,0.7459119528714698,0.6170599035055596,11:41
52,0.6733056306838989,0.5112082362174988,0.8032523989677429,0.7520931201527031,0.6218068308319694,11:41
53,0.6831157207489014,0.5062738060951233,0.807248592376709,0.7499292214338539,0.6213487203761474,11:40
54,0.6591095328330994,0.5233485698699951,0.7967991232872009,0.7479935375734413,0.6173002359079371,11:40
55,0.656680703163147,0.5093942880630493,0.8019682765007019,0.749921004421498,0.6204068170000298,11:40
56,0.6773068308830261,0.5217800736427307,0.794963002204895,0.7417901809000331,0.6118765338214717,11:41
57,0.6409585475921631,0.5100648403167725,0.7927870154380798,0.7504283680014444,0.6184609256584216,11:41
58,0.6657647490501404,0.5046585202217102,0.7992770671844482,0.7422355609035366,0.6129018373419108,11:41
59,0.6889966726303101,0.5291134119033813,0.7880787253379822,0.7398979559003381,0.607280261748658,11:41
60,0.6717991232872009,0.5072236657142639,0.8045339584350586,0.747862965318022,0.619253049975666,11:40
61,0.6847614645957947,0.5196004509925842,0.7936692237854004,0.7429688198073908,0.6110478125533316,11:41
