epoch,train_loss,valid_loss,accuracy,dice_multi,jaccard_coeff_multi,time
41,0.7752903699874878,0.6209801435470581,0.7787392735481262,0.7232839340938607,0.5885590344634242,06:41
42,0.8004764914512634,0.5512068271636963,0.8063808083534241,0.7407733611746635,0.6142513215139794,06:41
43,0.7607170343399048,0.5585333704948425,0.7942763566970825,0.7197963247130471,0.591429459098178,06:41
44,0.81316077709198,0.5207370519638062,0.8122166991233826,0.7273147358250317,0.6078346307189866,06:41
45,0.785108208656311,0.6531369090080261,0.7680599689483643,0.7050640438472461,0.5719423327796014,06:41
46,0.7923163771629333,0.516319215297699,0.8212316632270813,0.7499089375549716,0.626284109948921,06:41
47,0.7520813941955566,0.6410861611366272,0.7711109519004822,0.6978551453878336,0.5713521077952194,06:41
48,0.7520185112953186,0.4811703860759735,0.8253017663955688,0.7546735184671625,0.6332246363129536,06:41
49,0.7915524840354919,0.5174198150634766,0.810015082359314,0.7423947630159455,0.616056103904414,06:41
50,nan,nan,0.33226898312568665,0.0831336086094377,0.05537816418541802,06:35
51,nan,nan,0.33226898312568665,0.0831336086094377,0.05537816418541802,06:20
52,nan,nan,0.33226898312568665,0.0831336086094377,0.05537816418541802,06:19
53,nan,nan,0.33226898312568665,0.0831336086094377,0.05537816418541802,06:20
54,nan,nan,0.33226898312568665,0.0831336086094377,0.05537816418541802,06:20
55,nan,nan,0.33226898312568665,0.0831336086094377,0.05537816418541802,06:20
56,nan,nan,0.33226898312568665,0.0831336086094377,0.05537816418541802,06:20
57,nan,nan,0.33226898312568665,0.0831336086094377,0.05537816418541802,06:20
58,nan,nan,0.33226898312568665,0.0831336086094377,0.05537816418541802,06:20
